epoch,epoch_loss,split,loss,acc,sample_fn
0,1.9493682,train,1.592342,0.3132530120481928,gumbel_soft
0,1.9493682,val,1.4387293,0.3225806451612903,gumbel_soft
0,1.9493682,test,1.6986449,0.19444444444444445,gumbel_soft
1,1.5899076,train,1.4477962,0.3373493975903614,gumbel_soft
1,1.5899076,val,1.2650933,0.41935483870967744,gumbel_soft
1,1.5899076,test,1.7010839,0.16666666666666666,gumbel_soft
2,1.4527329,train,1.4285471,0.3293172690763052,gumbel_soft
2,1.4527329,val,1.1635584,0.5483870967741935,gumbel_soft
2,1.4527329,test,1.8250808,0.08333333333333333,gumbel_soft
3,1.4399072,train,1.3665593,0.40160642570281124,gumbel_soft
3,1.4399072,val,1.3426534,0.25806451612903225,gumbel_soft
3,1.4399072,test,1.7245902,0.1111111111111111,gumbel_soft
4,1.4036208,train,1.3561426,0.3895582329317269,gumbel_soft
4,1.4036208,val,1.1929948,0.45161290322580644,gumbel_soft
4,1.4036208,test,1.5842988,0.16666666666666666,gumbel_soft
5,1.3194015,train,1.2586094,0.4939759036144578,gumbel_soft
5,1.3194015,val,1.0053589,0.6451612903225806,gumbel_soft
5,1.3194015,test,1.3856652,0.3055555555555556,gumbel_soft
6,1.236612,train,1.2156221,0.5140562248995983,gumbel_soft
6,1.236612,val,0.9434896,0.7096774193548387,gumbel_soft
6,1.236612,test,1.3210183,0.2777777777777778,gumbel_soft
7,1.2250257,train,1.1683143,0.5381526104417671,gumbel_soft
7,1.2250257,val,0.9866409,0.6774193548387096,gumbel_soft
7,1.2250257,test,1.2629998,0.3888888888888889,gumbel_soft
8,1.1650978,train,1.0147418,0.6024096385542169,gumbel_soft
8,1.1650978,val,0.8998894,0.7419354838709677,gumbel_soft
8,1.1650978,test,1.2516245,0.4444444444444444,gumbel_soft
9,1.067467,train,0.98950326,0.6546184738955824,gumbel_soft
9,1.067467,val,0.79921514,0.8387096774193549,gumbel_soft
9,1.067467,test,1.0943226,0.6111111111111112,gumbel_soft
10,0.98186266,train,0.9243414,0.6987951807228916,gumbel_soft
10,0.98186266,val,0.83417493,0.8709677419354839,gumbel_soft
10,0.98186266,test,0.96883994,0.6666666666666666,gumbel_soft
11,0.9381595,train,0.85532117,0.7108433734939759,gumbel_soft
11,0.9381595,val,0.9500355,0.7096774193548387,gumbel_soft
11,0.9381595,test,0.97814375,0.6944444444444444,gumbel_soft
12,0.90265936,train,0.90303934,0.6746987951807228,gumbel_soft
12,0.90265936,val,0.9901908,0.7741935483870968,gumbel_soft
12,0.90265936,test,0.9064155,0.6666666666666666,gumbel_soft
13,0.84848046,train,0.8086101,0.7068273092369478,gumbel_soft
13,0.84848046,val,0.7493818,0.8387096774193549,gumbel_soft
13,0.84848046,test,0.7820092,0.7222222222222222,gumbel_soft
14,0.81224877,train,0.7710859,0.6947791164658634,gumbel_soft
14,0.81224877,val,0.6827623,0.8709677419354839,gumbel_soft
14,0.81224877,test,0.7754288,0.7222222222222222,gumbel_soft
15,0.8073298,train,0.773996,0.7309236947791165,gumbel_soft
15,0.8073298,val,0.5307092,1.0,gumbel_soft
15,0.8073298,test,0.5469615,0.8055555555555556,gumbel_soft
16,0.8421957,train,0.70391065,0.7068273092369478,gumbel_soft
16,0.8421957,val,0.708549,0.9032258064516129,gumbel_soft
16,0.8421957,test,0.60153115,0.7777777777777778,gumbel_soft
17,0.69107294,train,0.6789474,0.7389558232931727,gumbel_soft
17,0.69107294,val,0.64241743,0.8064516129032258,gumbel_soft
17,0.69107294,test,0.45577484,0.8055555555555556,gumbel_soft
18,0.6490733,train,0.60860646,0.7831325301204819,gumbel_soft
18,0.6490733,val,0.42134097,1.0,gumbel_soft
18,0.6490733,test,0.58794117,0.7777777777777778,gumbel_soft
19,0.58226085,train,0.6084059,0.8594377510040161,gumbel_soft
19,0.58226085,val,0.49769878,0.967741935483871,gumbel_soft
19,0.58226085,test,0.6897258,0.6944444444444444,gumbel_soft
20,0.5858126,train,0.6619992,0.8192771084337349,gumbel_soft
20,0.5858126,val,0.5373388,0.9354838709677419,gumbel_soft
20,0.5858126,test,0.5355051,0.7777777777777778,gumbel_soft
21,0.62776643,train,0.58901656,0.8232931726907631,gumbel_soft
21,0.62776643,val,0.32561818,1.0,gumbel_soft
21,0.62776643,test,0.71326673,0.7222222222222222,gumbel_soft
22,0.5887923,train,0.57590747,0.714859437751004,gumbel_soft
22,0.5887923,val,0.17850412,1.0,gumbel_soft
22,0.5887923,test,0.59360826,0.6944444444444444,gumbel_soft
23,0.6097148,train,0.5302122,0.8032128514056225,gumbel_soft
23,0.6097148,val,0.28237474,0.967741935483871,gumbel_soft
23,0.6097148,test,0.42889115,0.8611111111111112,gumbel_soft
24,0.51280004,train,0.4609974,0.8393574297188755,gumbel_soft
24,0.51280004,val,0.2604256,0.967741935483871,gumbel_soft
24,0.51280004,test,0.52772605,0.8055555555555556,gumbel_soft
25,0.4627371,train,0.41236326,0.8353413654618473,gumbel_soft
25,0.4627371,val,0.46371087,0.9354838709677419,gumbel_soft
25,0.4627371,test,0.3454693,0.8611111111111112,gumbel_soft
26,0.37104073,train,0.4437377,0.8393574297188755,gumbel_soft
26,0.37104073,val,0.3090234,0.967741935483871,gumbel_soft
26,0.37104073,test,0.33050904,0.8888888888888888,gumbel_soft
27,0.34904417,train,0.43087733,0.8714859437751004,gumbel_soft
27,0.34904417,val,0.3720819,0.8709677419354839,gumbel_soft
27,0.34904417,test,0.44903246,0.7777777777777778,gumbel_soft
28,0.34585813,train,0.5071018,0.8433734939759037,gumbel_soft
28,0.34585813,val,0.3010862,0.9354838709677419,gumbel_soft
28,0.34585813,test,0.29236564,0.8888888888888888,gumbel_soft
29,0.4434175,train,0.21659656,0.9357429718875502,gumbel_soft
29,0.4434175,val,0.32159433,0.9354838709677419,gumbel_soft
29,0.4434175,test,0.27454594,0.8888888888888888,gumbel_soft
30,0.35440686,train,0.33418524,0.8995983935742972,gumbel_soft
30,0.35440686,val,0.21856995,0.967741935483871,gumbel_soft
30,0.35440686,test,0.29969996,0.8611111111111112,gumbel_soft
31,0.25166792,train,0.25724486,0.8995983935742972,gumbel_soft
31,0.25166792,val,0.08468919,1.0,gumbel_soft
31,0.25166792,test,0.24335168,0.8888888888888888,gumbel_soft
32,0.26842642,train,0.1873933,0.9518072289156626,gumbel_soft
32,0.26842642,val,0.084863424,1.0,gumbel_soft
32,0.26842642,test,0.1889774,0.9722222222222222,gumbel_soft
33,0.32954428,train,0.27519813,0.9156626506024096,gumbel_soft
33,0.32954428,val,0.10386727,1.0,gumbel_soft
33,0.32954428,test,0.1843238,0.9444444444444444,gumbel_soft
34,0.2606564,train,0.22632097,0.9357429718875502,gumbel_soft
34,0.2606564,val,0.07736061,1.0,gumbel_soft
34,0.2606564,test,0.14373854,0.9444444444444444,gumbel_soft
35,0.21432501,train,0.24902682,0.9317269076305221,gumbel_soft
35,0.21432501,val,0.082251966,1.0,gumbel_soft
35,0.21432501,test,0.13358685,0.9722222222222222,gumbel_soft
36,0.25302845,train,0.17711972,0.9598393574297188,gumbel_soft
36,0.25302845,val,0.2276922,0.9354838709677419,gumbel_soft
36,0.25302845,test,0.23033115,0.9444444444444444,gumbel_soft
37,0.37896326,train,0.15224837,0.9477911646586346,gumbel_soft
37,0.37896326,val,0.33080354,0.9354838709677419,gumbel_soft
37,0.37896326,test,0.21656552,0.9166666666666666,gumbel_soft
38,0.14123507,train,0.12880524,0.9678714859437751,gumbel_soft
38,0.14123507,val,0.29086652,0.9354838709677419,gumbel_soft
38,0.14123507,test,0.26191407,0.8888888888888888,gumbel_soft
39,0.14648658,train,0.14438039,0.9558232931726908,gumbel_soft
39,0.14648658,val,0.3254725,0.9032258064516129,gumbel_soft
39,0.14648658,test,0.28807968,0.8333333333333334,gumbel_soft
40,0.24968332,train,0.10674104,0.9879518072289156,gumbel_soft
40,0.24968332,val,0.11497975,0.967741935483871,gumbel_soft
40,0.24968332,test,0.32000026,0.8611111111111112,gumbel_soft
41,0.1102127,train,0.1449798,0.9839357429718876,gumbel_soft
41,0.1102127,val,0.089476295,0.967741935483871,gumbel_soft
41,0.1102127,test,0.19182272,0.9166666666666666,gumbel_soft
42,0.0969181,train,0.21619907,0.9357429718875502,gumbel_soft
42,0.0969181,val,0.15459982,0.9354838709677419,gumbel_soft
42,0.0969181,test,0.082072474,0.9722222222222222,gumbel_soft
