epoch,epoch_loss,split,loss,acc,sample_fn
0,2.1290405,train,1.7088903,0.4077394405102707,gumbel_soft
0,2.1290405,val,1.7242725,0.3831902394938997,gumbel_soft
0,2.1290405,test,1.7516034,0.4101428858925337,gumbel_soft
1,1.5668923,train,1.3764515,0.48101551905981615,gumbel_soft
1,1.5668923,val,1.3554775,0.49796656122910077,gumbel_soft
1,1.5668923,test,1.4155453,0.469309720265647,gumbel_soft
2,1.2723197,train,1.1183085,0.5396765606950932,gumbel_soft
2,1.2723197,val,1.0877272,0.5377315860822413,gumbel_soft
2,1.2723197,test,1.1817263,0.5240491044475749,gumbel_soft
3,1.0423363,train,0.9238175,0.7501632263572899,gumbel_soft
3,1.0423363,val,0.9673753,0.7659286037053773,gumbel_soft
3,1.0423363,test,0.9047151,0.7057758100221373,gumbel_soft
4,0.8726816,train,0.72453374,0.8280849781527798,gumbel_soft
4,0.8726816,val,0.77205443,0.8217352010845007,gumbel_soft
4,0.8726816,test,0.765436,0.802777218756289,gumbel_soft
5,0.69671226,train,0.6150892,0.7803475465822912,gumbel_soft
5,0.69671226,val,0.6122261,0.7503389064618166,gumbel_soft
5,0.69671226,test,0.64465946,0.7778224994968806,gumbel_soft
6,0.5616411,train,0.5123385,0.8999799106021797,gumbel_soft
6,0.5616411,val,0.5191725,0.8786714866696792,gumbel_soft
6,0.5616411,test,0.525904,0.8659690078486617,gumbel_soft
7,0.5126089,train,0.42151448,0.928833308221586,gumbel_soft
7,0.5126089,val,0.46808952,0.9202440126525079,gumbel_soft
7,0.5126089,test,0.4117992,0.9178909237271081,gumbel_soft
8,0.4004338,train,0.35646358,0.9148711767364773,gumbel_soft
8,0.4004338,val,0.38028634,0.9139177586985991,gumbel_soft
8,0.4004338,test,0.35523263,0.9164821895753673,gumbel_soft
9,0.35810715,train,0.30667603,0.9569082416754557,gumbel_soft
9,0.35810715,val,0.30504024,0.9516493447808405,gumbel_soft
9,0.35810715,test,0.3023047,0.9581404709197021,gumbel_soft
10,0.28151911,train,0.25480312,0.9659233589473155,gumbel_soft
10,0.28151911,val,0.26106623,0.9724356077722549,gumbel_soft
10,0.28151911,test,0.2594537,0.965989132622258,gumbel_soft
11,0.24788298,train,0.21593617,0.9740093415699864,gumbel_soft
11,0.24788298,val,0.2157232,0.9728874830546769,gumbel_soft
11,0.24788298,test,0.22006169,0.9744415375327028,gumbel_soft
12,0.19771893,train,0.19334789,0.9831500175782231,gumbel_soft
12,0.19771893,val,0.18770474,0.9898328061455038,gumbel_soft
12,0.19771893,test,0.1969936,0.986315153954518,gumbel_soft
13,0.18073326,train,0.15542217,0.9902566420571544,gumbel_soft
13,0.18073326,val,0.16808785,0.9871215544509715,gumbel_soft
13,0.18073326,test,0.18475883,0.9855101630106662,gumbel_soft
14,0.14624764,train,0.12686868,0.9914117824318216,gumbel_soft
14,0.14624764,val,0.12766217,0.9920921825576141,gumbel_soft
14,0.14624764,test,0.15046233,0.9919500905614812,gumbel_soft
15,0.12207856,train,0.11131543,0.9888001607151825,gumbel_soft
15,0.12207856,val,0.10379827,0.991640307275192,gumbel_soft
15,0.12207856,test,0.11250812,0.9881263835781847,gumbel_soft
16,0.11269116,train,0.0948171,0.992642258048315,gumbel_soft
16,0.11269116,val,0.10923061,0.9927699954812472,gumbel_soft
16,0.11269116,test,0.09951492,0.9923525860334071,gumbel_soft
17,0.09085068,train,0.0821684,0.9920646878609813,gumbel_soft
17,0.09085068,val,0.083240286,0.9948034342521465,gumbel_soft
17,0.09085068,test,0.08305801,0.9885288790501107,gumbel_soft
18,0.07432173,train,0.06621395,0.9956305559740847,gumbel_soft
18,0.07432173,val,0.06570039,0.9975146859466787,gumbel_soft
18,0.07432173,test,0.067683175,0.9951700543368888,gumbel_soft
19,0.06301309,train,0.05686413,0.9958816734468384,gumbel_soft
19,0.06301309,val,0.0671493,0.9975146859466787,gumbel_soft
19,0.06301309,test,0.05757627,0.9943650633930369,gumbel_soft
20,0.05530006,train,0.04847422,0.9968359198433027,gumbel_soft
20,0.05530006,val,0.04758707,0.9988703117939449,gumbel_soft
20,0.05530006,test,0.054171234,0.9953713020728516,gumbel_soft
21,0.046563372,train,0.04474503,0.996057455677766,gumbel_soft
21,0.046563372,val,0.036123488,0.9995481247175779,gumbel_soft
21,0.046563372,test,0.04577973,0.9955725498088146,gumbel_soft
22,0.038208146,train,0.036331024,0.9977399427452162,gumbel_soft
22,0.038208146,val,0.037944436,0.9981924988703118,gumbel_soft
22,0.038208146,test,0.037981123,0.9957737975447776,gumbel_soft
23,0.038040407,train,0.030655015,0.9980412837125208,gumbel_soft
23,0.038040407,val,0.04678655,0.9920921825576141,gumbel_soft
23,0.038040407,test,0.030278992,0.9961762930167035,gumbel_soft
24,0.028002178,train,0.02803379,0.9977399427452162,gumbel_soft
24,0.028002178,val,0.024513701,0.9993221870763669,gumbel_soft
24,0.028002178,test,0.027861262,0.9967800362245924,gumbel_soft
25,0.027246553,train,0.023524571,0.9989704183617096,gumbel_soft
25,0.027246553,val,0.024522664,0.9993221870763669,gumbel_soft
25,0.027246553,test,0.028666174,0.9973837794324814,gumbel_soft
26,0.021474468,train,0.021236716,0.9986941891416805,gumbel_soft
26,0.021474468,val,0.023692183,0.9986443741527339,gumbel_soft
26,0.021474468,test,0.036542036,0.9925538337693701,gumbel_soft
27,0.019193547,train,0.019205144,0.9985184069107529,gumbel_soft
27,0.019193547,val,0.021967482,0.9986443741527339,gumbel_soft
27,0.019193547,test,0.020085363,0.9983900181122962,gumbel_soft
28,0.017403236,train,0.034397475,0.9907086535081111,gumbel_soft
28,0.017403236,val,0.058653552,0.9805693628558518,gumbel_soft
28,0.017403236,test,0.017739616,0.9975850271684443,gumbel_soft
29,0.015668819,train,0.016223177,0.9981166189543469,gumbel_soft
29,0.015668819,val,0.0169692,0.9970628106642566,gumbel_soft
29,0.015668819,test,0.014572049,0.9985912658482592,gumbel_soft
30,0.014362571,train,0.017349027,0.9971874843051579,gumbel_soft
30,0.014362571,val,0.02391393,0.9968368730230457,gumbel_soft
30,0.014362571,test,0.0128751965,0.9985912658482592,gumbel_soft
31,0.02027952,train,0.022335151,0.9951785445231279,gumbel_soft
31,0.02027952,val,0.012673197,1.0,gumbel_soft
31,0.02027952,test,0.013277199,0.9989937613201851,gumbel_soft
