epoch,epoch_loss,split,loss,acc,sample_fn
0,0.8901056,train,0.56248486,0.8023347639484979,gumbel_soft
0,0.8901056,val,0.5608954,0.8029320987654321,gumbel_soft
0,0.8901056,test,0.5607405,0.8025,gumbel_soft
1,0.49096456,train,0.42212313,0.8378025751072962,gumbel_soft
1,0.49096456,val,0.42119154,0.8388888888888889,gumbel_soft
1,0.49096456,test,0.42284063,0.835,gumbel_soft
2,0.39843625,train,0.37248138,0.8396223175965665,gumbel_soft
2,0.39843625,val,0.37333623,0.8398148148148148,gumbel_soft
2,0.39843625,test,0.37317094,0.8406944444444444,gumbel_soft
3,0.36257246,train,0.34932205,0.839656652360515,gumbel_soft
3,0.36257246,val,0.34723705,0.8430555555555556,gumbel_soft
3,0.36257246,test,0.35031825,0.8386111111111111,gumbel_soft
4,0.34375817,train,0.33743343,0.8401716738197424,gumbel_soft
4,0.34375817,val,0.337981,0.8393518518518519,gumbel_soft
4,0.34375817,test,0.33795077,0.8405555555555555,gumbel_soft
5,0.33425224,train,0.33043462,0.8402575107296137,gumbel_soft
5,0.33425224,val,0.33215672,0.8405864197530865,gumbel_soft
5,0.33425224,test,0.33151013,0.8398611111111111,gumbel_soft
6,0.3299722,train,0.3286303,0.840755364806867,gumbel_soft
6,0.3299722,val,0.33072746,0.8371913580246914,gumbel_soft
6,0.3299722,test,0.3296874,0.8402777777777778,gumbel_soft
7,0.32798356,train,0.32700536,0.8411502145922747,gumbel_soft
7,0.32798356,val,0.32688046,0.8387345679012346,gumbel_soft
7,0.32798356,test,0.32734457,0.8390277777777778,gumbel_soft
8,0.32662058,train,0.326085,0.8413905579399141,gumbel_soft
8,0.32662058,val,0.32749546,0.8405864197530865,gumbel_soft
8,0.32662058,test,0.32711563,0.8391666666666666,gumbel_soft
9,0.32483095,train,0.3239887,0.8439141630901288,gumbel_soft
9,0.32483095,val,0.32395995,0.8407407407407408,gumbel_soft
9,0.32483095,test,0.32417175,0.8429166666666666,gumbel_soft
10,0.32285407,train,0.322017,0.8448755364806867,gumbel_soft
10,0.32285407,val,0.32092515,0.8496913580246913,gumbel_soft
10,0.32285407,test,0.32138667,0.8461111111111111,gumbel_soft
11,0.3196924,train,0.31644928,0.8620600858369099,gumbel_soft
11,0.3196924,val,0.31431922,0.870679012345679,gumbel_soft
11,0.3196924,test,0.31691504,0.8606944444444444,gumbel_soft
12,0.3122667,train,0.30305544,0.8913133047210301,gumbel_soft
12,0.3122667,val,0.30454943,0.8890432098765432,gumbel_soft
12,0.3122667,test,0.30407706,0.8877777777777778,gumbel_soft
13,0.29277277,train,0.27521592,0.9303690987124463,gumbel_soft
13,0.29277277,val,0.2774827,0.9259259259259259,gumbel_soft
