feature,value,0,1,100000,105000,2,3,4,60000,62000,65000,67000,69000,70000,72000,74000,75000,77000,79000,80000,82000,84000,85000,87000,89000,90000,94000,95000
attn_0_2_outputs,60000,0.44187623,0.3648871,-1.6990373,-1.1304296,0.33757764,0.41942537,0.0360194,2.672758,1.8357912,1.5773557,-0.6944159,1.4578891,1.1101006,-1.6787533,-0.70593077,0.24047352,-2.8231332,-1.7930617,1.8232442,-2.974943,-2.9093592,-1.8681993,-0.95396066,-1.7235665,-2.792399,-1.2314924,-3.2893715
attn_0_2_outputs,62000,0.7618757,0.5812666,-2.032309,-0.4648457,0.08082076,0.23954439,0.4670936,0.6747933,1.6562333,0.3660366,0.18091348,1.2178001,-0.27418354,0.83610773,-0.4459388,0.3940064,0.5603756,-1.2832731,0.09228728,0.46512568,-2.4392831,-1.4409813,-0.056764793,-1.8170929,-2.5101807,-0.6018976,-3.3135333
attn_0_2_outputs,69000,0.19867784,0.57330966,-1.8258511,-0.74497515,0.20229417,0.40643612,0.42590865,0.5651729,0.6321703,0.43325377,-0.45583114,1.7632009,-0.50581485,-1.4756508,0.4814877,0.521658,-2.8159003,0.7581545,0.02202916,-2.8295062,0.82796264,-1.2475835,-0.90012974,-0.13915943,-2.5726209,0.6984309,-3.5007646
attn_0_2_outputs,75000,0.5646944,0.041022085,-1.0779647,-0.78591895,0.31717324,0.68968713,0.49468064,-0.325496,0.7777064,-0.61126864,-0.6372566,-0.3748799,-0.6377262,-1.3591732,-0.8375975,1.00793,-2.4714193,-1.1461184,-0.4356328,-3.5453067,-2.4424667,0.5883169,-0.6711939,-2.4449842,0.49188474,-0.62478065,0.51959133
attn_0_2_outputs,80000,-0.25946525,-0.40218356,0.24163611,-1.1885656,-0.287068,-0.2821342,0.053949174,-0.009004029,0.40271857,-0.16411181,-0.03610437,-0.00475047,-0.8281859,-1.5767962,-0.2474459,0.2590714,-2.6101449,-0.8047348,1.6822587,-2.4636567,-2.5546906,0.091768615,-0.39485288,-2.0895348,0.6218346,-0.80732065,0.42560557
attn_0_2_outputs,</s>,0.930861,0.94755346,-1.8821995,-1.2882186,1.6037725,1.3412049,0.67751914,0.8706368,1.0767891,1.2505288,-0.72996163,1.0733895,0.30289188,-1.0392442,-0.9163276,-0.21049277,-0.8148429,0.02671607,-0.4987307,-1.4199251,-0.3218353,-0.80782104,-0.4531327,-0.8373015,-0.7160646,-0.8412499,-0.52782035
attn_0_2_outputs,<pad>,-0.20802596,-0.09422877,-0.3160702,-0.8112844,0.057958845,-0.22587375,-0.049530115,0.4662768,0.5690789,0.4261518,-0.024730649,0.24938129,0.12410605,0.28809926,0.41208836,0.6371098,0.01915282,0.4710194,0.45349577,-0.23760438,0.3637891,0.0666452,-0.5205674,-0.64931494,0.59725004,-0.18190686,0.36540112
attn_0_2_outputs,<s>,1.1831447,1.7700685,-4.1068892,-2.5358016,1.2955605,1.645912,1.3075513,3.6177833,3.4134228,1.2274983,0.15810986,3.4990585,-0.12469116,-1.1245091,0.233013,3.3165572,-1.4831504,-1.5509971,1.1093018,-1.744455,-1.4413686,-4.1382694,-0.7534078,-2.3316278,-4.189194,-0.8697185,-4.0908523
attn_0_3_outputs,0,-0.93126154,0.29601443,0.67134637,-0.8891242,-0.09220854,-0.06485735,-0.036301438,-3.0552876,-3.1612678,0.41263703,0.78394717,-3.6842656,0.1812897,0.939286,1.0387037,-0.36253163,1.0464159,1.0598706,0.86886054,0.8898237,1.539384,1.2869614,0.24281193,0.7268137,1.3811122,-0.64045686,1.5506098
attn_0_3_outputs,1,0.30647415,-1.0800437,0.3031656,0.33835304,-0.05984932,0.2512556,-0.08825323,-1.3486202,-1.0085508,-0.15572377,0.27759796,-1.115247,-0.051643766,0.44387755,0.29065192,-0.34675395,0.26347637,0.29458615,0.120787345,0.4994163,0.3719817,0.78853965,-1.1776471,0.053920962,0.9024992,-0.643746,0.83841413
attn_0_3_outputs,2,0.13352142,0.14937556,0.78704256,-0.36226872,-1.0611882,-0.7011492,0.01610912,-4.6778665,-3.9223835,0.34949574,0.6651422,-3.0961027,0.3220581,0.8610672,0.58016014,0.021743761,0.71686566,0.8888521,0.8909313,0.7485108,1.1499205,1.511837,-0.38088334,0.64245844,1.7998632,-1.0067114,1.6350148
attn_0_3_outputs,3,0.13017009,0.10738951,0.12851611,0.32837436,-0.40617758,-0.951416,0.115102135,-3.5680556,-2.4244235,0.15911612,0.9577729,-2.476014,0.05889082,1.1637664,0.75410116,-0.1341626,0.89331347,0.6428395,0.533813,0.8168343,0.9730932,0.9639339,-0.3498542,0.70287967,1.2706294,-0.5081589,1.3178307
attn_0_3_outputs,4,-0.016895773,0.1053255,0.8499383,0.49573925,-0.29684454,-0.07352692,-1.1282189,-4.1453867,-3.2226498,0.22506939,0.91375834,-2.9134972,0.12246249,0.8908428,0.47462732,-0.08677529,1.2794623,0.7999757,0.6829345,1.0196849,1.1125576,1.2298981,-0.8155347,0.59510994,1.2031999,0.12653917,1.4743599
attn_0_3_outputs,60000,0.9589099,0.73987633,-1.7409307,-0.70917904,1.9171422,0.5698569,-0.5691069,2.1662037,1.0050988,1.0679538,-0.74187344,1.3191564,1.0326092,-1.7608256,-0.820158,0.6607268,-2.872177,-1.8931029,1.4043294,-2.6212337,-2.7342098,-1.2095425,-1.058092,-1.7372304,-2.4222002,-0.9822246,-3.3399014
attn_0_3_outputs,62000,0.47274715,0.34183282,-2.0536714,-0.9481516,-0.0005711374,0.06279057,0.4117508,0.14584453,1.7936747,0.759919,0.55728567,0.9951988,0.28147894,0.58776724,-0.54706854,0.18108551,0.4995369,-1.3898681,0.016376227,-0.118489206,-2.3678257,-1.1560577,-0.41982666,-2.0541222,-2.189162,-0.7924275,-2.9818032
attn_0_3_outputs,69000,0.13256283,0.44860896,-2.1724892,-0.52219665,-0.24222262,0.19690165,0.23269466,0.21393457,0.5086471,0.61587423,-0.58736324,2.1175737,0.055781636,-1.398171,0.21284585,0.3190937,-2.7774389,0.6272828,-0.2471496,-2.2723496,0.7259934,-1.049238,-0.63106495,0.5415337,-1.8362582,-0.114917554,-3.8683202
attn_0_3_outputs,75000,0.41871637,-0.32317653,-1.0927423,-1.0412662,0.44976032,0.3093501,0.3759659,-0.30631664,1.0347745,-0.37739578,-0.46559978,0.6742991,-0.13825157,-1.2952803,-0.47272867,0.5370736,-2.6362426,-1.3586959,-0.42397547,-2.5919812,-2.5402853,0.22063598,-0.55123997,-2.098471,0.30028236,-0.27859738,0.46856818
attn_0_3_outputs,80000,-0.2139068,-0.64277905,-0.48288995,-0.79875284,-0.45461658,-0.80746794,-0.04440705,0.03629924,0.59007615,0.4950087,-0.3163699,0.5433809,-0.57881624,-1.1990317,0.04363055,-0.6612456,-2.2286432,-1.2243458,0.5122749,-2.598755,-2.9032145,-0.27129602,-0.6397349,-1.9491837,0.07304532,-0.73787206,0.11502581
attn_0_3_outputs,</s>,1.3892034,1.4413478,-0.856023,-0.76453835,1.1938524,1.8246261,0.8082631,0.5947412,0.4667748,-0.067504406,-0.52545404,0.4335799,0.097384125,-0.7095706,-0.69944805,-0.4124238,-0.79894036,-0.516164,-0.49861258,-0.639191,-0.1834784,-0.0016207269,-0.4353362,-0.69430643,-0.0125349155,-0.42723787,-0.09196074
attn_0_3_outputs,<pad>,-0.033173814,0.10358983,-0.20002098,-0.59743583,0.20326383,0.08749958,0.5652812,0.44411856,0.90893143,-0.2078457,0.4241759,0.5437346,-0.07060363,-0.20519608,0.39382768,0.05717165,0.08314366,0.107144594,-0.37802854,-0.12209499,0.003358393,-0.037682187,-0.5669021,-0.5279528,0.012557765,-0.6066916,-0.10179954
attn_0_3_outputs,<s>,0.8066972,0.52704483,-3.8413723,-2.511496,1.4058084,0.23329084,0.22893924,3.1920676,3.2562647,0.8427502,-0.77390695,3.116223,0.7488015,-1.1755263,-0.6869759,1.9985844,-0.8872087,-1.3340551,1.2775187,-2.865093,-1.2935793,-2.728261,-0.7319548,-2.719749,-2.9045868,-1.2696851,-2.245433
attn_1_0_outputs,0,0.832789,-0.7631568,0.4328602,-0.90484107,-1.0006269,-0.36664113,-0.1618527,-2.8989844,-2.4183807,0.03451756,0.50626725,-1.934086,0.29064128,0.45911288,0.8643447,0.14705776,0.48292756,0.55170643,0.62488925,0.52892023,0.5758161,1.0672714,-0.08044554,0.3683237,1.0212572,-0.56693834,0.9208347
attn_1_0_outputs,1,-0.8332028,0.5669875,0.51668596,0.6273183,-0.80466884,-0.58736753,-0.96789557,-2.8083267,-2.283016,0.08892514,0.82153463,-2.038477,0.12943374,0.7594092,0.93367535,-0.10300199,1.0538939,1.1869692,0.92806876,0.8363007,0.88245183,1.0084789,-0.61657584,0.88216835,0.94777995,-0.46437368,1.0796467
attn_1_0_outputs,2,-0.5616562,-0.43196186,0.33852288,-0.94469416,0.761422,-1.6520844,-0.374985,-3.4791229,-2.7190568,0.2906632,0.4965207,-2.2939954,0.43209496,0.5849759,0.6495861,0.38467285,0.41270643,0.5290756,0.74501175,0.3231294,0.52465117,0.8900686,0.010391129,0.16102043,1.1481391,-0.28570777,0.8727779
attn_1_0_outputs,3,-0.8564892,-0.4668364,0.5754792,0.5206895,-0.98705566,0.4441816,-0.32926568,-2.8424094,-2.977477,0.012543845,1.1182672,-3.0830214,0.11767775,0.8835074,0.7707568,-0.06670687,1.0856997,0.84472173,0.6622316,1.0261282,1.005218,1.0080348,-0.6397091,0.73472226,1.1598161,-0.91420174,1.1843483
attn_1_0_outputs,4,-0.3117205,-1.2421631,0.4803294,0.42004097,-0.5440359,-0.31954935,1.291031,-4.0216765,-2.862735,0.46830487,0.832782,-2.4667242,0.5349425,0.7515832,0.81562614,0.41029015,0.7205245,0.83666855,0.76215714,0.28719747,0.8229144,1.008031,-0.66918445,0.530303,1.1968758,0.19949807,1.1629355
attn_1_0_outputs,60000,0.51617175,0.37845984,-2.0535831,-0.93658644,0.5423962,0.5773128,0.20917124,2.9150395,1.439379,1.2458328,-0.0013037192,1.5888735,1.3036153,-1.3232731,0.027210405,0.8528323,-2.493919,-1.600858,1.6652682,-2.620619,-2.9363525,-1.1635753,-0.5051406,-2.0031462,-2.321634,-0.79925287,-3.1017878
attn_1_0_outputs,62000,0.13208666,-0.34921002,-2.4349263,-0.680098,0.31163457,0.16962683,0.41386405,1.3758074,1.8384212,1.1862496,0.0062424825,1.449893,0.5464666,0.444308,-0.14298955,0.57433534,0.7837118,-1.0791726,-0.40264833,-0.36933678,-3.218016,-0.89075154,-0.85255134,-1.581059,-1.5054244,-0.44740266,-3.3023553
attn_1_0_outputs,69000,0.40464744,0.1691572,-2.2491934,-0.80708987,0.22196212,0.3820775,0.50577813,1.3277874,1.0879755,0.8482928,-0.28956816,2.2433128,0.3205028,-1.1594979,0.5524051,0.5160579,-2.3637452,0.34224966,0.16113365,-3.155023,0.9634722,-0.57872677,-0.59031695,0.3389781,-2.1757276,-0.014632641,-2.8270617
attn_1_0_outputs,75000,0.35515472,0.19492346,-1.3466221,-0.36437225,0.30761236,0.5420398,0.40119895,1.2859209,1.3248364,0.8877771,0.11977537,0.81362295,0.14207377,-1.0723289,-0.052707553,1.0361388,-2.275257,-1.3870602,-0.19620466,-2.9833999,-2.5956202,-0.053788994,-0.6490988,-2.0467486,0.03819749,-0.54155594,0.19112052
attn_1_0_outputs,80000,0.02541458,0.05721143,0.35935354,-1.7979227,0.012694355,0.08300071,0.40008143,1.3743818,0.7298928,0.76995355,-0.15489747,0.7374375,0.7411851,-0.9161561,-0.1343997,0.1005545,-2.7439814,-1.1150649,0.35840422,-3.1635413,-2.5137749,-0.3108777,-0.619704,-1.6700846,-0.057475768,-0.46944177,-0.38824278
attn_1_0_outputs,</s>,1.1997064,1.6183591,-1.1243386,-0.7192932,0.6271289,1.3784257,0.9448131,-1.0940342,0.139582,0.6252915,-0.40807083,0.01008386,0.119019054,-0.42566484,-0.31206664,-0.38936508,-0.40800914,-0.2524667,-0.5134976,-0.57738644,-0.1627362,-0.54326147,-1.2454897,-0.5201878,-0.2953386,0.11347685,-0.24165396
attn_1_0_outputs,<pad>,0.10734053,0.12124253,-0.19964987,-0.39629012,0.0010167328,0.19886453,0.16446368,0.2905484,0.25632563,0.27403465,0.07152633,0.6227628,0.27028832,0.31607395,0.17808071,-0.024361255,-0.2593023,-0.12555157,0.43522564,-0.22948554,-0.31739938,0.24487409,-0.3802315,-0.34036124,0.43969455,-0.49845397,0.054051556
attn_1_0_outputs,<s>,0.08507464,0.9503042,0.3137902,-1.156865,0.5157761,1.0182891,0.46153823,2.0705788,1.8144534,0.41017452,-0.91449577,1.5447875,0.24775049,-0.40840214,-0.6334759,0.10608838,-0.5464439,-0.2982705,0.274705,-0.4060448,-0.49716258,0.70164615,-0.04605214,-1.0707797,0.49500793,-0.81089294,0.31202722
attn_1_1_outputs,0,0.9516146,-0.5729273,0.38835797,-1.1831815,-0.7933051,-0.6604258,-0.13200721,-3.046567,-2.5140305,0.5342403,0.39429894,-2.3106515,0.26125622,0.7905549,0.72666025,0.23933463,0.27579054,0.97182167,0.4512098,0.7010782,0.930324,0.85134315,-0.11195034,0.52898633,1.0721042,-1.3908097,1.1027256
attn_1_1_outputs,1,-1.2081894,1.9227655,0.4580829,0.5299569,-0.8216538,-0.55639863,-2.0376096,-2.9434931,-2.3263803,0.20972203,0.641365,-2.4006934,0.35760024,1.0432795,0.9518777,0.33480284,1.1113014,1.0047369,0.7171603,0.5339723,1.2291617,0.9857274,-0.61013925,1.0434527,1.2055424,-0.45280308,1.2490586
attn_1_1_outputs,2,-1.0174036,-0.39200506,0.24461374,-0.5639107,0.96191144,-0.75975287,-0.773803,-3.0831509,-1.6778312,0.009389415,0.10383913,-1.5856041,0.2923166,0.33073816,0.11550369,-0.019748429,0.16268861,0.48042408,0.6205721,0.56164265,0.2965761,0.85602534,0.2047998,0.02674879,1.0589772,-0.54587215,0.96739906
attn_1_1_outputs,3,-0.68932015,-0.5634128,0.9459429,0.30016202,-0.76709515,0.5754936,-0.63326246,-3.2656076,-3.4442413,0.17254785,1.236972,-3.106955,0.58876806,1.16477,1.0316182,0.16268943,1.0048472,1.3585515,0.6346549,1.5991943,1.4197606,1.3309369,-0.96362865,0.7317292,1.2434479,-0.9985137,1.4404142
attn_1_1_outputs,4,-0.45394206,-0.9474021,0.7586386,0.6151598,-0.67017585,-0.636855,0.9083336,-4.1124,-2.8898892,0.21880803,0.7409798,-2.416696,0.12547025,0.9671518,0.90775335,-0.17804451,0.6848246,1.1511562,0.93132186,1.0027033,0.8381831,1.1394352,-0.5210532,0.37813297,1.2054982,0.5852623,1.2906297
attn_1_1_outputs,60000,1.7602289,1.5343637,-2.2631335,-1.0060729,0.9891164,1.4194475,1.2098285,2.5700378,0.5135594,1.0594887,-0.6470205,1.0923741,0.9665559,-0.7857724,-0.47170267,0.858621,-2.7715878,-1.4552006,0.9902905,-3.379333,-2.4099193,-1.1479664,-0.8895517,-1.8602319,-1.9055802,-1.044318,-3.7564557
attn_1_1_outputs,62000,1.4147388,0.96151376,-2.2038655,-0.83368194,0.5525353,0.99579185,1.4232578,0.34486222,1.5766124,0.6389726,0.19143462,0.7628492,0.018929696,0.33546057,-0.5033985,0.20782381,0.080533296,-0.8704949,-0.013777821,-0.260674,-3.327846,-1.1373956,-0.6293725,-1.9015702,-2.0134988,-0.44888246,-3.8043637
attn_1_1_outputs,69000,0.23861875,0.39710638,-2.4335015,-0.71472317,0.044750802,-0.009554329,0.15287428,0.993102,0.87067413,0.7903538,-0.6700878,1.9989624,0.31048822,-0.44701362,0.57876223,0.082063295,-2.6873121,0.35407344,-0.4367124,-3.3588538,0.41680464,-0.70017225,-0.89941424,0.12854168,-2.173156,-0.05890898,-2.8517296
attn_1_1_outputs,75000,0.8668721,0.5341307,-0.5085819,-0.7603541,0.7303932,0.3391131,1.3382951,0.77149165,0.984859,0.8081492,-0.08456293,0.806946,-0.6278252,-1.0126072,-0.26102784,0.5766137,-1.8936278,-1.2326102,-0.20826991,-3.5464375,-2.3877103,0.17757021,-0.550883,-1.8788801,0.23830566,-1.1411104,0.39826944
