epoch,epoch_loss,split,loss,acc,sample_fn
0,1.8265309,train,0.9667342,0.6740168075761038,gumbel_soft
0,1.8265309,val,0.96944433,0.6807420896881402,gumbel_soft
0,1.8265309,test,1.0003384,0.6648329258353708,gumbel_soft
1,0.7600872,train,0.65839005,0.6897834310813212,gumbel_soft
1,0.7600872,val,0.65505373,0.6880264056453449,gumbel_soft
1,0.7600872,test,0.669975,0.6886715566422168,gumbel_soft
2,0.64007413,train,0.6262763,0.7065148399218016,gumbel_soft
2,0.64007413,val,0.6239745,0.7057819257910312,gumbel_soft
2,0.64007413,test,0.6316843,0.7044621026894865,gumbel_soft
3,0.6248553,train,0.6159934,0.7096630868052911,gumbel_soft
3,0.6248553,val,0.61703056,0.7063510129751878,gumbel_soft
3,0.6248553,test,0.6177655,0.7059902200488998,gumbel_soft
4,0.6251516,train,0.6249327,0.7046995201462412,gumbel_soft
4,0.6251516,val,0.6263004,0.7045299339858866,gumbel_soft
4,0.6251516,test,0.63687843,0.6994702526487367,gumbel_soft
5,0.61797744,train,0.6029386,0.7022113895447737,gumbel_soft
5,0.61797744,val,0.5847032,0.7146596858638743,gumbel_soft
5,0.61797744,test,0.60514134,0.6982477587612061,gumbel_soft
6,0.5765173,train,0.582807,0.717952623962221,gumbel_soft
6,0.5765173,val,0.5839832,0.7227407238788982,gumbel_soft
6,0.5765173,test,0.5925182,0.7100651996740016,gumbel_soft
7,0.6066463,train,0.5687297,0.729923578845812,gumbel_soft
7,0.6066463,val,0.5703104,0.7343501024356931,gumbel_soft
7,0.6066463,test,0.5793935,0.7199470252648736,gumbel_soft
8,0.57482445,train,0.5555914,0.737197552491939,gumbel_soft
8,0.57482445,val,0.54939663,0.7305941270202595,gumbel_soft
8,0.57482445,test,0.5411846,0.7520374898125509,gumbel_soft
9,0.5365133,train,0.5247625,0.7600985096605479,gumbel_soft
9,0.5365133,val,0.5130785,0.7681538811745959,gumbel_soft
9,0.5365133,test,0.5289984,0.7649755501222494,gumbel_soft
10,0.53344,train,0.4991716,0.7846370629903268,gumbel_soft
10,0.53344,val,0.5333154,0.7612110175278852,gumbel_soft
10,0.53344,test,0.49245253,0.8075590872045639,gumbel_soft
11,0.48995304,train,0.50424033,0.7584989971310331,gumbel_soft
11,0.48995304,val,0.4574261,0.8011609378556795,gumbel_soft
11,0.48995304,test,0.48293364,0.7885085574572127,gumbel_soft
12,0.47878262,train,0.48858872,0.7869601645212887,gumbel_soft
12,0.47878262,val,0.5102752,0.7853403141361257,gumbel_soft
12,0.47878262,test,0.49660724,0.773838630806846,gumbel_soft
13,0.44248945,train,0.4388142,0.8039581587833549,gumbel_soft
13,0.44248945,val,0.4170891,0.816867744138402,gumbel_soft
