feature,value,0,1,100000,105000,2,3,4,5,60000,65000,70000,75000,80000,85000,90000,95000
attn_1_0_outputs,10,4.4647846,4.239596,-3.4388523,-1.2196542,3.6550796,3.5861385,3.2875288,3.369145,2.358039,0.0335077,-0.17686777,0.9849648,0.56690717,-0.5213424,-2.9618433,-7.625919
attn_1_0_outputs,11,7.5785127,8.500168,-9.387783,-7.0272126,7.0712814,7.2339177,8.154119,6.3990436,7.038266,-16.852823,-2.4471977,12.4246235,-0.9701627,-7.7684436,-5.4720798,-10.896363
attn_1_0_outputs,12,-0.1328861,0.012283502,0.018740278,-0.38929844,-0.15344028,-0.29551095,0.039119,1.8256305,-0.08169281,0.40100983,0.8058388,0.33048984,0.49119028,-0.34911683,0.1944097,0.21311302
attn_1_0_outputs,13,-0.104182266,-0.025364561,-0.47892106,-0.6759273,0.006262614,-0.86179775,-0.08372361,1.468218,-0.16635834,0.5607139,0.24988401,0.5727571,-0.16587377,-0.22242993,-0.045979016,0.3113745
attn_1_0_outputs,2,-1.3618007,-2.0739841,1.4043447,-1.7441351,-1.2899227,-2.7760274,-4.023978,-1.3185847,-5.1648073,1.4859083,0.3436446,-4.0400796,1.6215482,2.4800847,1.2798107,1.3934327
attn_1_0_outputs,3,-1.4139643,-1.6629136,-0.3118809,-1.240185,-1.9686184,-2.4904501,-1.6835457,-1.5921149,-4.823041,1.8602124,0.56541246,-3.7230494,1.7788178,2.0703213,0.21873143,-0.38274825
attn_1_0_outputs,4,-2.2012749,-2.8795576,-0.4924532,-0.8745527,-2.742551,-2.516851,-2.760952,-1.6612461,-4.5372505,2.2276316,1.0892848,-3.3645709,2.271132,2.4793665,0.74154854,0.45118797
attn_1_0_outputs,5,-7.0228624,-5.3657746,-9.532838,-9.681869,-6.2652707,-7.827227,-5.3289003,-4.744975,0.8171618,14.11936,6.1949916,-3.6526256,5.6231833,0.9383789,-4.698366,-8.053125
attn_1_0_outputs,6,-7.583053,-6.508615,-9.075604,-8.272847,-6.154667,-7.6645327,-6.9862556,-1.670547,1.7995181,15.949668,6.6431274,-2.9837058,6.846487,1.2590327,-4.227422,-8.004487
attn_1_0_outputs,7,1.1345577,0.86285365,-2.0652182,-0.5305885,0.9331317,1.8186699,0.6189714,0.58822185,2.6429346,1.4466798,0.23216818,1.3355069,0.18282788,-0.86147094,-2.6948593,-3.9208083
attn_1_0_outputs,8,1.071392,1.0403733,-2.7840366,-1.193502,0.9874961,1.0634065,1.0982141,0.8616189,2.6146977,1.6186912,0.60937953,2.3204753,0.38781312,-0.8586976,-2.7830474,-4.203805
attn_1_0_outputs,9,0.7286232,0.70877254,-2.4060686,-0.96268773,1.0835061,0.77742296,1.0807445,0.68264127,2.3658783,1.1927953,0.45066538,2.407275,0.9312218,-0.40826526,-2.7469568,-4.0916867
mlp_0_0_outputs,0,-0.115316674,1.0717249,-0.23507415,-0.050508145,0.3433861,0.52646387,-0.47888455,0.12640926,0.72830844,0.8351351,0.3233013,0.2811959,-0.27893665,-0.6814216,-0.6949656,-0.4570375
mlp_0_0_outputs,1,0.40505725,0.2710768,-0.4921617,-0.54239297,-0.46349993,0.9841335,-0.68367517,-0.007756531,-0.59390193,-0.25178847,-0.01730624,0.28316945,0.41748413,0.33997726,0.26629668,0.25002128
mlp_0_0_outputs,10,-0.12782352,-0.22479013,-0.6860856,-0.47391242,0.59130675,0.6460321,-0.2841177,0.42586842,0.4720532,0.6604976,0.041226648,-0.14993739,0.34241155,-0.044227745,0.3000687,-0.57995105
mlp_0_0_outputs,11,0.55266887,0.51371604,-0.5675969,-0.38020024,-0.077158764,0.24826056,-0.11834203,0.44682017,0.91728264,0.7536577,0.35058492,-0.26986513,-0.23181833,-0.5450183,-0.4433748,0.39013347
mlp_0_0_outputs,12,0.4509466,-0.5553351,-0.33463475,-0.47412074,1.0193677,-0.41595906,0.57088816,0.18941575,-0.03188452,0.24371698,1.0813673,0.63632596,-0.14475018,-0.077093415,-0.11180801,-0.5715694
mlp_0_0_outputs,13,0.588417,-0.21979691,0.17877625,-0.18320754,-0.09926779,0.7878035,-0.31731805,0.49769503,1.1197152,0.97339433,0.06636019,0.25068015,-0.28923115,0.26221776,-0.03885371,0.039550003
mlp_0_0_outputs,2,-1.1198161,-1.4744222,-5.580734,-3.2343621,5.3479257,-1.2571557,5.0117936,-0.54575485,-4.720433,-2.5468283,-1.3675685,-0.5330809,2.0941787,1.3931918,-0.41872635,-3.4300423
mlp_0_0_outputs,3,6.7127786,-1.479082,-7.623045,-5.6396027,-2.4085472,7.0828376,-1.9692761,-2.4639761,-3.0489225,1.1045878,1.3729591,1.6096512,-0.56620246,-1.5270714,-3.3334947,-9.835477
mlp_0_0_outputs,4,-0.13509335,0.02583594,-0.27607355,-0.7459995,0.48700112,0.77436125,-0.31802335,-0.6444611,0.19148487,0.5194195,0.286004,-0.069563046,-0.07328459,0.37627414,-0.12675032,-0.19468313
mlp_0_0_outputs,5,-1.359889,5.6779776,-6.3669643,-3.1569145,-1.3073285,-1.1991471,-2.4542425,-1.3968673,-4.8560686,-1.0854131,0.3614093,-1.0527061,0.58465135,0.055114146,-1.6928928,-6.7789707
mlp_0_0_outputs,6,0.42953533,0.87180513,-0.17325495,-0.3491179,0.53471,0.31538755,-0.6577392,0.24671061,0.45101908,0.45726204,0.49176008,0.33335337,0.13275918,-0.26261687,-0.35471317,-0.35590583
mlp_0_0_outputs,7,-1.5157791,-0.78576773,-3.2827082,-2.0052948,-1.2028822,0.17191562,-2.055109,7.1031847,-2.0226603,-0.2355584,0.07170368,0.19978254,-0.38243738,-1.4138622,-1.2109778,-6.6633387
mlp_0_0_outputs,8,-4.3695354,-7.056099,4.564662,4.2858567,-6.4911036,-5.759704,-2.979998,-4.8772016,-16.617115,-11.094862,-8.743087,0.841892,2.674112,2.195859,1.2078172,-0.6970629
mlp_0_0_outputs,9,-10.439295,-12.113017,-29.005573,-25.905106,-12.518823,-9.754532,-10.47584,-10.787511,5.1263957,6.6885643,3.1382172,2.3381317,-2.2764268,-15.964319,-30.86787,-37.49585
mlp_1_0_outputs,0,0.09730705,0.14737438,-0.2947597,-0.5793269,0.344166,0.3133693,-0.34230855,-0.14145564,-0.025025506,0.31111306,0.43919685,0.38648728,0.37583062,0.09055235,-0.5349783,-0.43247077
mlp_1_0_outputs,1,-1.7633926,-1.335001,-3.2636454,0.10891758,3.0373843,3.962592,-1.8360109,-0.80873376,-0.57812005,1.5483847,0.57137877,-1.8757385,0.71558493,0.44068298,-0.34193552,-1.8824645
mlp_1_0_outputs,10,5.91001,-1.4270742,-5.235769,-2.191435,-1.2881284,-2.4037752,-0.83099467,0.26741177,-0.83491015,0.7265105,0.5966714,-1.7498648,0.34781054,0.36656207,-0.96913373,-2.6512086
mlp_1_0_outputs,11,-0.027302323,-0.14714915,-0.6579049,-0.27049527,0.29047292,0.003201918,-0.7997809,-0.013196731,-0.6902937,-0.56988066,-0.45667893,0.5388081,0.78442883,0.4066637,0.24351154,0.094136596
mlp_1_0_outputs,12,-1.1409429,0.33965254,-6.592393,-5.1166325,-1.0023212,-1.3076308,1.2811979,4.1042385,-0.34629843,1.569518,1.2321738,-0.03525717,2.5670109,2.0937173,-0.9364022,-3.3321464
mlp_1_0_outputs,13,-5.628221,-7.7333055,-20.645933,-20.76375,-8.238696,-5.653298,-8.242015,-5.5502696,2.4943602,3.6892502,1.2560576,-0.78375775,2.848372,-3.6289937,-7.497343,-9.480092
mlp_1_0_outputs,2,0.14049359,0.46482772,-0.27933645,-0.45987594,0.2556189,0.28231326,-0.2003079,-0.26592675,-0.41377312,-0.20218347,0.0050949436,0.32514384,0.3999318,-0.0010793762,-0.15020777,-0.2906207
mlp_1_0_outputs,3,-1.4266714,6.8769836,-6.9482317,-6.392483,-2.0570912,-1.8540435,7.20764,-1.7223693,-0.61093175,1.6509807,1.0317718,-1.024162,1.4062217,0.34187138,-1.4045211,-3.7957556
mlp_1_0_outputs,4,-0.003174697,0.33575818,-0.18889792,-0.40648982,-0.012720306,-0.55574906,-0.7128065,0.88278127,-0.50907725,-0.9587737,-0.43963137,1.2936945,0.6951569,0.18149884,-0.19286054,-0.39786962
mlp_1_0_outputs,5,0.3399531,0.07685317,-0.17635816,-0.47599486,0.7915567,-0.25727525,-0.07560513,-0.3138058,-0.059787285,0.0041923895,0.07437277,0.5624642,0.27845734,0.3636203,-0.09713104,-0.53439426
mlp_1_0_outputs,6,0.14420827,0.29980835,-0.2789969,-0.76313883,0.6910623,0.4216907,-0.16319473,-0.24015532,0.03822747,0.5580215,-0.209136,0.21215548,0.398555,-0.12210325,-0.09016742,-0.6089765
mlp_1_0_outputs,7,0.24635674,-0.635127,-0.4089578,-0.4545477,0.712118,1.064231,-0.5995979,-0.0666026,0.33119747,0.8012644,0.33712336,-0.4474303,0.095203616,-0.5048146,-0.584209,-0.80152494
mlp_1_0_outputs,8,0.5718006,0.08313216,-0.35350862,-0.35383165,0.25588402,-0.2479043,0.043586735,-0.12715352,-0.063879356,0.47370473,-0.031591788,-0.004616485,0.14666802,0.0047115902,-0.24660604,-0.03570245
mlp_1_0_outputs,9,2.126002,0.52040285,-9.392284,-5.444128,7.4478245,6.537529,-0.14052452,3.6472375,0.94277227,-0.025818877,0.6884443,2.4682498,-0.25635546,-0.013151199,-2.110019,-5.5474534
num_attn_0_0_outputs,_,1.44767,1.3628228,-2.5074193,-4.334773,1.4586006,1.7816035,1.516151,1.5430365,1.3620589,0.70429397,0.46927404,0.20191698,-0.4946179,-0.7763915,-1.0689642,-1.3778645
num_attn_1_0_outputs,_,2.681129,3.0050461,17.207481,15.682243,3.1135056,2.6099536,3.6096022,2.9894953,-13.002792,-21.305565,-11.185767,-4.2580147,-6.3850174,1.2591861,9.514675,15.737961
num_mlp_0_0_outputs,0,0.3098529,0.31797183,-1.9777298,-0.6844919,0.5141505,0.16157734,0.28582704,-0.175106,1.0340773,1.220251,0.46641698,0.52844685,0.93824756,0.08957027,-1.4864461,-2.3879025
num_mlp_0_0_outputs,1,0.2896474,0.5672423,-0.9626128,-0.34597382,0.5176887,0.2659023,0.16058752,-0.04773816,0.29674733,0.7424907,0.19532472,0.36065218,0.52068603,0.04923119,-0.69203377,-1.613597
num_mlp_0_0_outputs,10,0.24579346,0.11410877,-1.7546575,-0.38613203,0.68172526,0.10812794,0.088459015,-0.039329555,0.8601642,1.2599963,0.49701488,0.66957486,0.83143306,0.06803999,-1.0747473,-2.0538592
num_mlp_0_0_outputs,11,0.31976628,0.2958161,-2.3905013,-0.8251419,0.29448447,-0.22208732,0.1464721,-0.20048477,0.7715445,1.0648386,0.49676442,0.3664549,0.76152956,-0.097034946,-1.404008,-2.3936863
num_mlp_0_0_outputs,12,0.8806727,0.44718644,-3.9408834,-1.9142472,0.6937047,-0.07515974,0.18907234,0.11712414,1.5499369,2.3766334,0.6420876,-0.09337041,1.5994321,0.36180875,-1.7313558,-3.736886
num_mlp_0_0_outputs,13,0.659947,0.48337668,-1.20482,-0.6909482,0.36536577,-0.014739029,0.0010574115,-0.03876536,0.75216454,0.9293254,0.23254544,0.75196487,0.61639667,0.019662062,-0.97056663,-1.6539738
num_mlp_0_0_outputs,2,0.41169432,0.25125962,-1.0292624,-0.6970725,0.4184134,-0.091019325,-0.19023235,-0.18539189,0.5633469,0.6683545,0.38214985,0.5338724,0.43684265,0.15278348,-0.88415605,-1.5308253
num_mlp_0_0_outputs,3,0.14395721,0.16359048,-0.77158684,-0.6369486,0.34584373,-0.16901907,0.077965274,0.16597903,0.41177967,0.58679175,0.047223717,0.49836156,0.46210498,0.047817063,-0.86951107,-1.8879805
num_mlp_0_0_outputs,4,-0.013533054,0.33225372,-0.6310127,-0.5427437,0.35540432,0.22237736,0.0077723474,-0.016606739,0.45821777,0.6681209,-0.19710128,0.5841271,0.63476497,0.044942595,-0.877368,-1.6965933
num_mlp_0_0_outputs,5,0.39019236,0.3302868,-0.964022,-0.6447721,0.46149898,-0.12726538,0.036607195,-0.22790778,0.5398243,0.77561986,0.14976494,0.5940102,0.48140973,0.05666653,-0.83325094,-1.6185185
num_mlp_0_0_outputs,6,0.43078434,0.30166468,-1.6872951,-0.67834,0.16993497,0.14648868,0.13522147,-0.14480951,0.7249858,1.0416824,0.36111018,0.4486042,0.5222982,-0.049150165,-1.2481172,-1.7992983
num_mlp_0_0_outputs,7,0.46866462,0.7945212,-1.5152758,-0.53067845,0.48316813,0.16304535,0.16186106,0.23463601,0.8621278,1.0955055,0.50056165,0.6837454,0.7173667,0.1819832,-1.1387486,-1.9362668
num_mlp_0_0_outputs,8,1.6312768,2.0765405,-10.849486,-10.119657,1.549174,0.84874994,1.8373616,1.3568631,2.0728972,5.5284452,2.8778481,0.37755218,2.2765021,0.113512404,-3.5281,-7.1846223
num_mlp_0_0_outputs,9,1.225646,1.1726189,-7.72771,-6.7410455,1.0512855,0.10731959,1.3511429,0.7804194,0.6447587,3.5644946,1.5518731,-0.47440705,2.3847423,0.69972557,-2.3075595,-5.284656
num_mlp_1_0_outputs,0,0.39165103,0.6829664,0.12687914,0.46069685,0.3797432,-0.2244252,-0.122021616,-0.45452416,-0.015357437,-0.22029692,-0.5362288,1.490006,0.6059859,0.06870461,-0.284893,-0.40884697
num_mlp_1_0_outputs,1,2.7308958,3.6229331,-17.921465,-16.652458,3.0527,2.1540375,3.6422281,3.7014227,3.7383428,5.489759,3.9300983,-0.87994486,1.7186393,-0.015770605,-3.8178568,-7.8909106
num_mlp_1_0_outputs,10,0.3521032,0.68554765,0.19728625,-0.13306412,0.3868397,-0.12698865,-0.16109338,-0.3806433,-0.3193517,-0.34319136,-0.86900127,1.2372769,0.608073,-0.11864876,-0.4927791,-0.4014019
num_mlp_1_0_outputs,11,-0.05702925,0.45615542,-0.68498904,-0.4929272,0.25238687,-0.25537524,-0.108355425,0.06219747,0.22486295,-0.033539232,-0.17278855,0.7574568,0.5466134,0.21909386,-0.34694165,-0.5692005
num_mlp_1_0_outputs,12,0.12258719,0.19135782,-1.9133551,-0.8146557,0.27462184,-0.16640612,0.13165098,0.35144833,0.6777776,0.5167636,0.41060215,0.62175465,0.55594313,0.2749141,-0.773068,-1.4256488
num_mlp_1_0_outputs,13,0.35769188,0.06651464,-0.17598604,-0.12023971,0.43032318,0.2234543,-0.26875585,-0.2831173,-0.0023043524,-0.017023683,-0.09916278,0.8721115,0.464178,0.1743109,-0.6032668,-0.79706585
num_mlp_1_0_outputs,2,0.6411411,0.25844377,0.06427354,-0.1371515,0.2494262,-0.05232037,-0.11689371,-0.216564,-0.188923,-0.2939717,-0.6111781,0.8452918,0.4470633,-0.056153018,-0.67644376,-0.7311922
num_mlp_1_0_outputs,3,0.044733636,0.4065509,-0.89030755,-0.45164087,0.4793486,0.060561646,0.5574453,-0.06382308,0.25131816,-0.015519114,0.15735789,0.38256964,0.2934603,0.14203086,-0.88300794,-1.3388007
num_mlp_1_0_outputs,4,0.015870973,0.0917453,-4.260553,-0.9691284,0.28288203,-0.37416324,-0.07171671,0.32276666,1.0258828,1.1277531,1.0785464,0.5062882,0.67168796,0.25718632,-1.3090199,-1.9765885
num_mlp_1_0_outputs,5,0.40375802,0.53016835,-0.54075706,-0.44757533,0.03524851,-0.07023503,-0.08667734,-0.2493587,0.26501667,0.0694927,-0.18461697,0.9892889,0.5227388,0.21585923,-0.51920056,-0.7286886
num_mlp_1_0_outputs,6,0.4716653,-0.061396886,-0.6277659,-0.5388757,0.5770993,0.2584756,0.22356752,0.13201413,0.07063372,-0.04302463,-0.1573088,0.6920715,0.52989817,0.2729396,-0.295561,-0.6081439
num_mlp_1_0_outputs,7,0.028173845,0.26804104,-0.37657887,-0.18930279,0.22884697,0.046374515,-0.16663966,-0.18797955,-0.020008247,-0.23809697,-0.4183955,1.0090019,0.48839724,0.26576716,-0.5289564,-0.25574046
num_mlp_1_0_outputs,8,0.39091644,0.3468297,-0.43240657,-0.1015648,0.026441261,0.0121530965,-0.07638553,-0.074589215,0.18039119,-0.010606244,0.0058886185,0.794179,0.55638903,0.04696789,-0.47916588,-0.75177604
num_mlp_1_0_outputs,9,0.20039973,0.334565,-0.2755673,-0.3943862,0.3702887,-0.16886339,0.007053835,0.16571872,0.10102637,0.078281805,-0.08205855,0.7146271,0.43310627,0.115136616,-0.31734714,-0.7746132
ones,_,0.4370372,1.1558383,-5.6298256,-3.8391585,0.9339973,0.81282115,1.0235198,0.9481743,1.0303696,3.5461848,1.5349638,-0.1807283,1.5650822,0.5059827,-1.6676308,-5.6047363
positions,0,0.07646459,0.04983935,-0.19787048,-0.22794677,-0.06992382,0.04429117,-0.4064185,0.25829253,0.0851041,-0.23842384,-0.057269733,-0.028489137,-0.18705325,0.23156443,0.14030775,-0.23836838
positions,1,-4.510367,-1.5683874,-0.34514463,-0.23567072,-1.5411048,-2.3785477,-1.55879,-2.7945116,1.2438959,2.6063442,1.7230045,1.013147,1.8807704,1.2781284,0.12868902,-0.14729823
positions,10,4.2777314,3.317309,-3.9815674,-2.7974699,3.7725315,3.7761164,3.5385723,2.5723076,-1.5946759,-2.6344898,-0.86522794,-2.0416057,-1.276388,-1.0957979,-1.9243352,-5.1844363
positions,11,3.2100108,3.2380009,-1.2941372,-0.59989923,2.4342854,2.6438234,2.2492118,2.4266217,-2.0207803,-4.691443,-1.1222833,-1.8877374,-1.953662,-1.4503593,-2.1321888,-4.220932
positions,12,3.4112103,2.9536443,-2.5983167,-1.2984532,2.4470618,3.1455574,1.7056214,2.0388596,-1.8440864,-4.464615,-1.4799935,-1.3994229,-1.8253663,-1.8185643,-2.4277594,-4.8439984
positions,13,0.3406094,0.026130732,-0.03662394,0.4611614,-0.04177225,0.10375838,-0.23283489,-0.10453132,-0.07765446,0.18386862,-0.27925712,-0.5355529,-0.26865816,-0.41146484,-0.33750254,0.107312776
positions,2,-2.6537862,-4.216188,0.25139686,-1.5977625,-1.8822329,-1.4223453,-3.9124937,-2.6651607,1.0933818,2.3403583,1.2813902,0.6822768,1.6694274,1.1408045,0.35607132,0.1917021
positions,3,-2.1810944,-1.2842025,-1.439974,-1.6059606,-3.9035661,-1.9611588,-2.5865254,-2.3028421,0.93557614,2.4253292,1.5467461,0.82138413,1.8400354,1.160247,0.05726795,-0.21594605
positions,4,-1.52111,-0.31616706,-1.1192774,-0.95186436,-1.3342106,-4.11149,-1.5914388,-2.208928,0.81842005,2.2861948,1.311269,0.665695,1.7031239,1.0925138,-0.14026566,-0.63781357
positions,5,-0.92040765,-1.9541471,-8.048557,-8.514316,-1.2835611,-0.6613154,-5.096582,-3.6886334,4.1498733,8.553853,4.3373075,2.3490758,2.349346,-0.2529425,-4.847153,-7.551821
positions,6,-0.0015982372,-0.5850036,-5.963792,-5.6041226,-0.91205674,-0.18739267,-1.976322,-5.5673175,2.7005463,6.934505,4.1782193,2.0275397,1.9638543,-0.32934275,-3.8250885,-5.96659
positions,7,4.271849,3.531822,-6.111598,-3.776687,3.9346442,3.5847104,4.0318027,3.6097043,-2.910783,-2.6734219,-1.3413328,-1.498666,-1.0837086,-1.3588896,-2.9001684,-6.0065613
positions,8,3.2826657,3.1066988,-3.3417685,-2.2617934,3.378083,3.339185,3.0828333,3.0421655,-1.2006125,-1.672926,-1.1469728,-1.2425287,-1.792885,-1.059134,-2.0845766,-5.059414
positions,9,3.3655634,2.3390353,-2.4232595,-2.1904733,1.8266436,2.4772584,2.2170327,2.8442726,-2.1704562,-1.8558357,-0.9648461,-1.7232834,-1.2874457,-1.8545227,-2.2051258,-4.274618
tokens,0,3.0445065,-1.3512076,-5.908983,-4.0046124,-1.5379939,-2.9877834,-1.4218875,-2.0803127,-4.9393744,-4.546214,-1.946813,-2.6614366,-1.8824463,-1.2958443,-1.579333,-7.8634033
tokens,1,-1.4123244,2.7521124,-5.5436993,-2.6175704,-1.3095459,-1.2659358,-2.3239,-1.6091774,-3.1774619,-4.0621405,-1.4113746,-1.699645,-2.6272476,-1.4407148,-2.897958,-8.139708
tokens,2,-1.5763308,-1.1955853,-4.852532,-2.8416243,2.7276049,-1.851778,-3.1810591,-2.0712714,-3.3437197,-1.988144,-1.4098886,-1.9413364,-2.2563193,-1.878298,-3.6798387,-9.162448
tokens,3,-2.9002519,-1.5465969,-5.9478602,-4.3208065,-2.8167741,2.8558276,-1.1423284,-1.4952638,-3.9767163,-4.4529276,-2.1707027,-2.775035,-0.9391913,-1.2351677,-2.0173025,-7.9501133
tokens,4,-1.1451323,-2.2505786,-4.9069476,-2.015165,-3.5143151,-1.7947928,3.123056,-1.9397163,-2.787363,-3.4066255,-1.2743245,-1.5144141,-1.7327813,-2.2205174,-2.6536582,-7.7827897
tokens,5,-1.4456608,-1.8422735,-5.6576467,-3.5218587,-1.7346461,-1.6956922,-1.9150206,2.5768995,-5.259559,-4.236738,-2.3442588,-1.5723562,-1.445065,-1.5163494,-3.0939243,-9.709056
tokens,60000,-6.5396676,-4.285753,-17.539845,-9.516838,-5.2211585,-5.250801,-5.285884,-8.063046,4.3076854,5.6176677,3.6940634,2.1662571,-1.8748477,-7.078949,-15.2391,-27.799173
tokens,75000,-2.8739452,-2.7756946,-13.60015,-9.918197,-2.410998,-2.9125745,-3.0864317,-2.8254492,-1.7087823,-1.2042116,-1.6383003,4.594237,6.202975,-0.75338703,-8.171406,-16.175755
tokens,80000,-4.7709894,-3.1730077,10.126054,11.829025,-3.7454865,-2.437302,-3.3522568,-2.7390847,-9.042,-5.111337,-6.1239333,-15.096782,-0.81469864,4.6682878,5.929984,4.4402394
tokens,</s>,-0.03515947,0.046547376,-0.36466756,0.023492368,0.1545862,-0.65453243,-0.40215942,-0.10243387,0.36596286,0.3564889,0.6061205,0.09250411,0.0073851272,-0.12538035,0.63358134,0.31451094
tokens,<pad>,-0.29998478,0.08666149,-0.11702971,-0.12525138,0.36454535,0.38369805,-0.20038643,-0.4574902,-0.26336476,-0.08559529,0.65570676,0.30854028,0.25516716,0.16798048,0.23417924,-0.0003372256
tokens,<s>,-0.2117123,0.47674742,-0.35433847,-0.30596098,0.32221958,-0.7768755,-0.8056249,0.19502443,0.28702936,0.44872713,0.04523977,0.234607,-0.32317674,0.34771523,0.035741337,0.106954485
tokens,_,0.39888102,0.5646418,-0.35457367,-0.119487554,0.25861266,-0.18411027,0.13734701,0.22188726,-0.8019615,0.17634252,0.19945696,-0.12190354,-0.4328211,-1.0000618,-0.37979236,-0.28628314
tokens,_,-0.40263462,0.8503159,-0.5302411,-0.09660525,-0.06294868,0.22088505,-0.8891483,-0.22579877,-0.38059404,-0.47751215,-0.23182668,-0.08589653,0.41391334,-0.22936948,-0.11271003,-0.2400373
