epoch,epoch_loss,split,loss,acc,sample_fn
0,1.9600945,train,1.5322171,0.44901711797882515,gumbel_soft
0,1.9600945,val,1.5298188,0.4749554102259215,gumbel_soft
0,1.9600945,test,1.4916894,0.46778091018928714,gumbel_soft
1,1.3374863,train,1.1015437,0.6792687753553878,gumbel_soft
1,1.3374863,val,1.1477053,0.7123216409036861,gumbel_soft
1,1.3374863,test,1.1133008,0.6882803060813532,gumbel_soft
2,0.97074354,train,0.77088714,0.8091213430522115,gumbel_soft
2,0.97074354,val,0.7500552,0.8152497027348394,gumbel_soft
2,0.97074354,test,0.76155055,0.8106457242582897,gumbel_soft
3,0.6553065,train,0.5211174,0.8457897687918468,gumbel_soft
3,0.6553065,val,0.53885025,0.8601367419738407,gumbel_soft
3,0.6553065,test,0.5242255,0.83178950194657,gumbel_soft
4,0.42098537,train,0.32082394,0.9412414657475511,gumbel_soft
4,0.42098537,val,0.3416149,0.9401753864447087,gumbel_soft
4,0.42098537,test,0.31098792,0.9465700093972346,gumbel_soft
5,0.2820877,train,0.20445837,0.9568587354464198,gumbel_soft
5,0.2820877,val,0.20450161,0.9542211652794292,gumbel_soft
5,0.2820877,test,0.18960492,0.9630151698214525,gumbel_soft
6,0.17371406,train,0.13858522,0.9705217850192949,gumbel_soft
6,0.17371406,val,0.14541373,0.9644768133174791,gumbel_soft
6,0.17371406,test,0.12694123,0.9756343133306484,gumbel_soft
7,0.11382964,train,0.0969345,0.9804413074309839,gumbel_soft
7,0.11382964,val,0.09976147,0.9791914387633769,gumbel_soft
7,0.11382964,test,0.09825018,0.9761712981608269,gumbel_soft
8,0.0833587,train,0.071097456,0.9885138032257,gumbel_soft
8,0.0833587,val,0.100062996,0.9733947681331748,gumbel_soft
8,0.0833587,test,0.06625336,0.9899315344341523,gumbel_soft
9,0.12738995,train,0.30356845,0.9083742867508823,gumbel_soft
9,0.12738995,val,0.2847491,0.9156510107015458,gumbel_soft
9,0.12738995,test,0.26360416,0.9209289837562089,gumbel_soft
10,0.15888889,train,0.084095895,0.9904350407335334,gumbel_soft
10,0.15888889,val,0.07866226,0.9921967895362663,gumbel_soft
10,0.15888889,test,0.102963254,0.9827493623305141,gumbel_soft
11,0.0951602,train,0.07176014,0.9796249876315182,gumbel_soft
11,0.0951602,val,0.07234528,0.9765160523186682,gumbel_soft
11,0.0951602,test,0.06928493,0.9793260840381259,gumbel_soft
12,0.05573581,train,0.043969713,0.9981694646921072,gumbel_soft
12,0.05573581,val,0.045331992,0.99814209274673,gumbel_soft
12,0.05573581,test,0.042721145,0.9984561686132367,gumbel_soft
13,0.04004562,train,0.033499185,0.9970150730564993,gumbel_soft
13,0.04004562,val,0.03426431,0.9968043995243757,gumbel_soft
13,0.04004562,test,0.030095467,0.9976506913679688,gumbel_soft
14,0.02998286,train,0.027725307,0.9982271842738877,gumbel_soft
14,0.02998286,val,0.026143987,0.9992568370986921,gumbel_soft
14,0.02998286,test,0.02733977,0.9973150758491073,gumbel_soft
15,0.028022755,train,0.02553879,0.9981942016557275,gumbel_soft
15,0.028022755,val,0.027629597,0.9973246135552913,gumbel_soft
15,0.028022755,test,0.021903025,0.9983890455094644,gumbel_soft
16,0.023157537,train,0.02228253,0.9974520927471223,gumbel_soft
16,0.023157537,val,0.023213115,0.99814209274673,gumbel_soft
16,0.023157537,test,0.01951881,0.9983219224056921,gumbel_soft
17,0.020610753,train,0.018740509,0.9989363105643326,gumbel_soft
17,0.020610753,val,0.020267405,0.9987366230677764,gumbel_soft
17,0.020610753,test,0.017051013,0.9991273996509599,gumbel_soft
18,0.017506506,train,0.01935958,0.9975510406016029,gumbel_soft
18,0.017506506,val,0.017123088,0.9994054696789536,gumbel_soft
18,0.017506506,test,0.01571655,0.9991273996509599,gumbel_soft
19,0.018489894,train,0.015431387,0.9990847323460537,gumbel_soft
19,0.018489894,val,0.017103156,0.9988109393579072,gumbel_soft
19,0.018489894,test,0.015075626,0.9986575379245536,gumbel_soft
20,0.014841736,train,0.013624614,0.999274382400475,gumbel_soft
20,0.014841736,val,0.015896311,0.9986623067776457,gumbel_soft
20,0.014841736,test,0.014316281,0.9985904148207813,gumbel_soft
21,0.013505196,train,0.012318851,0.999282628055015,gumbel_soft
21,0.013505196,val,0.014119395,0.9991082045184304,gumbel_soft
21,0.013505196,test,0.010765844,0.9994630151698215,gumbel_soft
22,0.011958626,train,0.011205082,0.999274382400475,gumbel_soft
22,0.011958626,val,0.010917248,0.9993311533888228,gumbel_soft
22,0.011958626,test,0.009945406,0.9995301382735937,gumbel_soft
23,0.012344159,train,0.0115756225,0.9991094693096738,gumbel_soft
23,0.012344159,val,0.015758492,0.99814209274673,gumbel_soft
23,0.012344159,test,0.012578396,0.9991273996509599,gumbel_soft
24,0.010427188,train,0.009533254,0.9992578910913948,gumbel_soft
24,0.010427188,val,0.011109457,0.9991082045184304,gumbel_soft
24,0.010427188,test,0.009417712,0.9991945227547322,gumbel_soft
25,0.009131937,train,0.008872212,0.9992001715096145,gumbel_soft
25,0.009131937,val,0.008619779,0.9992568370986921,gumbel_soft
25,0.009131937,test,0.008371664,0.9989931534434152,gumbel_soft
26,0.008142664,train,0.0075168204,0.9995794716184571,gumbel_soft
26,0.008142664,val,0.010083393,0.9988852556480381,gumbel_soft
26,0.008142664,test,0.0072742444,0.9993958920660492,gumbel_soft
27,0.007614067,train,0.007171043,0.999562980309377,gumbel_soft
27,0.007614067,val,0.008186969,0.9991082045184304,gumbel_soft
27,0.007614067,test,0.006114894,0.9996643844811384,gumbel_soft
28,0.0074017183,train,0.0069117662,0.9993568389458756,gumbel_soft
28,0.0074017183,val,0.005907651,0.999628418549346,gumbel_soft
28,0.0074017183,test,0.0072228974,0.9989931534434152,gumbel_soft
29,0.006223025,train,0.006299233,0.9995217520366767,gumbel_soft
29,0.006223025,val,0.005541043,0.9999256837098692,gumbel_soft
29,0.006223025,test,0.006977541,0.9988589072358706,gumbel_soft
30,0.0063187853,train,0.006543487,0.9993156106731752,gumbel_soft
30,0.0063187853,val,0.006390097,0.9995541022592153,gumbel_soft
30,0.0063187853,test,0.005702941,0.9994630151698215,gumbel_soft
31,0.0061617717,train,0.0056592333,0.999422804182196,gumbel_soft
31,0.0061617717,val,0.0072766636,0.9995541022592153,gumbel_soft
31,0.0061617717,test,0.004905169,0.999597261377366,gumbel_soft
32,0.005586686,train,0.0055347774,0.999290873709555,gumbel_soft
32,0.005586686,val,0.00581659,0.9992568370986921,gumbel_soft
32,0.005586686,test,0.0055046272,0.9991945227547322,gumbel_soft
33,0.0053110546,train,0.00537081,0.999274382400475,gumbel_soft
33,0.0053110546,val,0.005548369,0.9991825208085613,gumbel_soft
33,0.0053110546,test,0.0061367876,0.9987246610283259,gumbel_soft
34,0.0062055867,train,0.005258133,0.9994475411458161,gumbel_soft
34,0.0062055867,val,0.0074881036,0.9989595719381689,gumbel_soft
34,0.0062055867,test,0.0048756427,0.9992616458585045,gumbel_soft
35,0.005291869,train,0.005085224,0.9994722781094363,gumbel_soft
35,0.005291869,val,0.0049087293,0.9994797859690844,gumbel_soft
35,0.005291869,test,0.0038989615,0.999597261377366,gumbel_soft
36,0.0058225277,train,0.0050990377,0.9993073650186352,gumbel_soft
36,0.0058225277,val,0.00448869,0.9994054696789536,gumbel_soft
36,0.0058225277,test,0.0059475275,0.9988589072358706,gumbel_soft
37,0.005232109,train,0.004928006,0.9992661367459349,gumbel_soft
37,0.005232109,val,0.0056096343,0.9991082045184304,gumbel_soft
37,0.005232109,test,0.0042754146,0.9993287689622768,gumbel_soft
38,0.006142597,train,0.00719817,0.9987878887826116,gumbel_soft
