feature,value,1,10,11,12,2,3,4,5,6,7,8,9,<PAD>
attn_1_1_outputs,<pad>,-1.1857919,0.053222045,-0.45038977,-0.3244504,0.1974792,-0.43004712,-0.12512282,0.6915322,1.3051157,0.259458,0.08744027,-1.2177644,0.0027819753
attn_1_1_outputs,_,-0.1727969,1.7782688,0.8706303,0.04972386,-1.0509993,-0.84469694,-0.10640238,-1.5713679,-0.15148047,0.1625573,1.8332653,0.5045683,-0.5373255
attn_1_1_outputs,_,-0.18933205,-0.012359494,0.8722368,-0.1614227,-0.5000239,0.050582558,-0.97625476,-0.8018679,-1.4712294,-1.0951468,1.9919957,1.8968747,-1.2251565
mlp_0_0_outputs,0,-0.4043704,0.8116087,0.1279488,-0.34915638,0.019976104,-0.262216,-0.90799093,-1.1086851,0.95458585,1.2097137,0.36892122,0.31079796,-1.3081907
mlp_0_0_outputs,1,-0.64819056,0.6022898,-0.011523638,-0.013397138,-1.3971329,-0.7463191,-0.81392944,-0.3660579,-0.002926477,-0.2897238,1.3408281,1.8508251,1.6458777
mlp_0_0_outputs,10,-0.740254,0.21028663,0.014061942,-0.5554523,-0.37345174,-0.14085084,0.30931726,0.35399666,0.6750116,0.06365132,0.02379836,0.4760279,0.39284652
mlp_0_0_outputs,11,-0.32283777,0.08672175,0.007270078,-0.24246018,-0.3597234,-0.6217409,0.31426886,0.7594964,0.3620037,0.19430019,0.5529532,-0.14560105,0.62827563
mlp_0_0_outputs,12,-0.2641698,1.5886225,1.6921256,1.8811988,-0.8569981,-1.39664,-1.2483535,-0.9827136,-1.6739151,1.0112655,1.569103,-0.27420107,-1.0220685
mlp_0_0_outputs,13,-0.8376428,0.8337208,-0.32893032,-0.6347663,-0.27209333,-0.47942686,0.003399149,-0.20846304,0.13267213,0.3955345,0.23017529,-0.32731232,0.6351466
mlp_0_0_outputs,14,-0.49548325,0.21502455,0.83374226,-0.923631,-0.36764306,0.1551922,0.17393474,0.021458838,0.18026309,0.12123463,0.058581475,0.057054527,-0.28230655
mlp_0_0_outputs,15,-0.7081539,0.84345144,0.055385396,-0.5076463,-0.36093011,-0.06865596,0.26837358,0.22429645,0.09112295,0.39288533,0.4678294,-0.47731525,-0.106483966
mlp_0_0_outputs,16,-3.4973347,-0.112932675,-1.7311494,-2.156812,-3.4228194,-3.3325546,-2.1979072,-5.036789,-6.032758,-1.3419275,0.0049316254,3.3841012,3.519457
mlp_0_0_outputs,2,-0.40927404,0.63186485,-0.36664146,-0.4745924,-0.43025446,0.027197625,-0.00480772,-0.42359793,0.12276257,-0.22330771,1.2604104,0.45427313,0.95595056
mlp_0_0_outputs,3,-0.39036858,0.7092458,0.17457812,-0.59070903,-0.20972355,0.173948,0.05334628,-0.16323218,-0.033909604,0.45824704,0.10085469,0.40212062,-0.80013514
mlp_0_0_outputs,4,-0.42151555,0.77631825,-0.1330707,-0.85536367,-0.60173976,-0.24804145,-0.4476984,-0.4432155,0.12674735,0.23246685,0.4261354,0.4794887,0.568581
mlp_0_0_outputs,5,0.03765302,0.37803265,-0.2421997,-0.70801634,-0.5646125,-0.4951025,0.040568292,-0.121908985,-0.21822707,0.07124994,-0.10997249,-0.23577823,0.5993511
mlp_0_0_outputs,6,-1.8299665,3.6380863,3.3269053,0.044786125,-2.7071056,-2.1408207,-2.7228308,-8.853492,-7.1472397,-3.7153714,-4.613,0.9178322,0.16083942
mlp_0_0_outputs,7,-0.41279757,-2.5924287,-3.5697098,-3.1156979,0.3303121,0.45377156,0.71564597,1.2970204,1.5017909,0.0738338,-0.724969,-1.8382336,0.23248349
mlp_0_0_outputs,8,-0.38553387,0.9346286,-0.33198762,-0.565889,-0.54514545,-1.0982252,-0.26320267,-0.18150465,0.43768898,-0.18224138,0.3688228,-0.1776958,-0.24506587
mlp_0_0_outputs,9,-2.0643015,1.046729,2.4623156,6.0898533,-2.8844209,-3.0158257,-2.9395952,-5.908803,-2.7419372,2.45453,0.40797788,4.1775246,0.7869096
mlp_1_0_outputs,0,-2.561048,0.32466054,-0.8122367,-0.66947925,-1.2382263,-1.0675789,-0.5373071,-0.076429665,0.97938275,2.2770896,0.6516448,-1.8020908,1.1603831
mlp_1_0_outputs,1,-0.09213231,-0.8963451,0.8312218,-0.80166787,0.5067747,1.8412129,2.0678058,-0.63844085,-1.5323766,1.8604913,0.44006386,-1.6242232,1.4794261
mlp_1_0_outputs,10,-0.36462846,1.0371021,-0.046758946,-0.27619106,-0.5041391,-0.61948967,-0.06940268,-0.2258003,-0.08253037,-0.26200658,0.3301907,0.1620954,0.21141714
mlp_1_0_outputs,11,-4.420431,-1.4469075,-4.494579,-1.8742064,-3.5634966,-1.4084625,-0.15901573,2.5836341,-0.9145252,2.4278893,2.092207,-2.8987513,1.3845838
mlp_1_0_outputs,12,-0.64094114,0.28085464,-0.21146137,-0.36260417,-0.28984696,-0.70753115,-0.12821542,-0.13611399,0.31870875,0.53668356,0.045949113,-0.12524031,0.17521745
mlp_1_0_outputs,13,-0.34478477,0.8461921,-0.40209332,-0.42578894,-0.2978706,-0.26043645,-0.1587953,-0.006999377,0.303353,0.03935675,0.75306153,0.19970465,0.5369355
mlp_1_0_outputs,14,-0.7051852,1.0479485,-0.2663453,-0.31964517,-0.52976084,-0.845467,-0.33118767,0.13300437,0.28643924,0.2936744,0.81065935,0.09330898,-0.14401768
mlp_1_0_outputs,15,-0.5039041,0.45003676,-0.44456378,-0.364654,-0.55255663,-0.5132935,0.2293329,0.67371607,-0.057519026,0.08697947,0.3910372,-0.12500194,0.110994704
mlp_1_0_outputs,16,-1.2306324,1.9061037,1.6494815,2.435277,-0.031263776,-0.31218776,-0.37941402,-0.9684097,-1.5935444,-3.0409813,-0.49629927,2.7475123,2.7789247
mlp_1_0_outputs,2,-0.06025816,0.41420454,-0.5216145,-0.55619615,-0.017845418,-0.3399095,0.17828348,-0.16743433,0.27622846,0.38525808,0.11833979,0.16106994,0.0965607
mlp_1_0_outputs,3,-1.0588592,0.7955774,0.031552266,-0.71692127,-0.36360222,-0.477902,-0.44781286,-0.28299168,0.119395204,-0.72126126,1.2324103,0.8741258,0.16306894
mlp_1_0_outputs,4,-1.0205806,0.15333864,0.19189931,-0.3598776,-0.4009485,0.019994523,0.07774911,0.106850065,-0.10747742,0.34096518,0.33057392,0.53931344,0.09515196
mlp_1_0_outputs,5,-2.1494222,2.4213374,3.5724463,1.4582762,-1.382554,-2.6615784,0.025143018,-2.8724554,-3.1463113,-1.2046527,2.1666605,1.4324281,2.3301747
mlp_1_0_outputs,6,-0.25262108,0.49859038,-0.053819258,-0.60991746,-0.5810326,-0.544126,-0.3789774,0.25898045,0.20773694,0.112553135,0.043020196,-0.028940912,0.51667786
mlp_1_0_outputs,7,-0.7048132,0.55421764,0.116782896,-0.62092227,-0.45501482,-0.4822754,0.42421013,0.09871599,0.08164069,0.30089518,0.22592665,0.24833345,0.7637099
mlp_1_0_outputs,8,-0.32433796,0.3828438,-0.30501634,-0.33899504,-0.9090938,-0.43614265,0.22345081,0.050254535,0.29944307,0.36593035,0.3601691,-0.08637113,0.20746742
mlp_1_0_outputs,9,-0.29377797,0.31647432,-0.5939933,-0.18096839,-0.33470446,0.060953893,0.014057954,-0.2385469,0.36464775,0.16409558,0.33300328,0.12599918,0.45026606
ones,_,-1.0340893,0.42546982,0.42634106,0.29336676,-1.0716599,-0.38349152,0.009508351,-0.3115049,-0.96967524,0.4180521,-0.036501464,0.4994175,1.3212539
positions,0,-0.51169103,-3.8493369,-2.8721445,-2.2970428,-1.5217146,-1.9849575,-2.9863653,-3.2972946,-3.9378726,-3.5405777,-3.6403913,-3.0829258,3.3376052
positions,1,-2.7451236,3.6569846,4.1235757,1.44995,-2.4562013,-1.1228882,0.41418394,0.37764153,-0.28930563,0.85727257,-0.7282817,2.0902996,-4.144937
positions,10,4.247413,-0.70125955,-0.4131412,-1.0400833,3.0960732,1.1451247,0.10907358,-0.2415327,-0.6454788,0.1368337,0.6894754,-0.2501822,-1.5613548
positions,11,-2.1549234,-0.24938641,-1.0771606,-1.4155574,5.4944086,2.2167976,0.116700865,-0.16366096,-0.6666774,-0.15722391,0.55579275,-0.21391408,-0.80039585
positions,12,-1.7840031,0.70979494,-2.755825,-2.177815,0.73397267,0.49702838,0.22757985,-0.013202302,-0.61165494,0.64243263,1.2193432,0.5258469,0.59534043
positions,13,-0.85957795,-0.28523228,-4.2967505,-3.134909,0.5465927,0.2492412,-0.02376906,0.15865873,-0.1789663,1.263892,1.4170787,0.61310726,1.4419917
positions,14,-1.5437765,-2.0722368,-6.5198765,0.40377766,-0.7168572,-0.91826385,-1.2027491,-0.70443803,0.057227626,1.2859832,2.3477526,0.16256776,2.4024858
positions,15,-0.7259528,-2.3355823,-3.251095,-2.1491833,4.2996716,0.82827085,-1.6906829,-1.2842988,0.032366563,-0.815134,-1.3504938,-1.7742056,1.9032656
positions,16,-0.39500585,-4.5929403,-6.174781,-13.264522,-0.9141346,-0.64691323,-1.7015175,-1.3037168,-1.3406919,-2.823392,-2.7984776,-3.070851,3.7149804
positions,2,-2.6686313,3.477616,4.099573,1.3463371,-2.3796709,-1.2423078,0.14929053,0.13259292,-0.19466834,0.9656221,-0.34085682,1.9606341,-3.5012689
positions,3,-2.4607344,2.965253,4.271588,2.2857118,-2.246132,-1.284831,-0.048540045,0.003863451,-0.26850948,0.998966,0.33749446,1.9739252,-3.1277738
positions,4,-2.3809524,2.042658,3.751243,2.1247883,-2.2431114,-1.4932818,-0.4506024,-0.406215,-0.74705386,0.5914211,0.36420542,1.5018454,-3.796814
positions,5,-1.6689413,1.4131607,3.1479104,2.0156283,-1.7792145,-1.2928962,-0.43717477,-0.45925155,-0.71859956,0.6551387,0.6584253,1.2988352,-3.4907362
positions,6,-0.5688218,0.51063347,2.3724623,2.1093242,-1.0067227,-0.7517892,-0.11167495,-0.23661664,-0.5985109,0.72822297,0.98227376,1.1368198,-3.0675557
positions,7,0.377435,-0.83525187,0.8068012,1.2347825,-0.40241304,-0.5191189,-0.14265256,-0.43932265,-0.851399,0.5956503,1.0151496,0.5680037,-3.2998722
positions,8,1.9807577,-0.86680514,0.062125042,1.3217989,0.780204,0.33073407,0.35816532,-0.01471389,-0.38600063,0.8068284,1.6208168,-0.07127975,-2.348016
positions,9,2.9524772,-0.9749631,0.054551795,-0.25691244,1.6846071,0.60364723,0.17186771,-0.117020406,-0.657502,0.50516784,1.1119397,-0.30612648,-2.2187324
tokens,1,5.049455,-3.0588226,-2.8300052,-0.8063793,3.802595,2.425833,1.103231,0.45582658,-2.0446734,-1.1661067,0.49501368,-1.8601803,-3.7650506
tokens,10,-5.778863,4.08671,7.18918,0.69137704,-5.99428,-5.415482,-2.0520597,-10.098191,-7.0155087,-5.1984153,-4.9310136,-2.7853477,-9.14563
tokens,11,-3.1918726,-4.7623568,6.7553816,1.4407347,-6.5511904,-7.594712,-6.7982845,-3.5838842,-2.9621217,-4.0355554,-2.9161417,-5.175171,-8.149345
tokens,12,-0.8230607,-3.4560509,-3.4846864,4.3088384,-0.79342467,-1.2457156,-1.1836457,-1.9171941,-1.4611075,-2.1143188,-2.677326,-3.7002637,-6.5770445
tokens,2,-3.5331585,-2.1424315,-2.2731073,-0.6519177,3.2668037,2.6784177,1.7699803,1.1295714,-0.9201972,-0.23477851,0.72027713,-1.0635518,-3.5965981
tokens,3,-4.859081,-0.52968293,-1.1683657,-0.41793674,-6.5409193,2.1644983,1.9437815,1.389266,-0.56671524,0.12179279,0.54193324,-0.37100434,-4.6070247
tokens,4,-5.783312,1.2059102,0.5754794,0.250677,-8.219596,-6.7493606,2.6882179,1.7286586,0.80492526,1.3627399,1.1928535,0.80452615,-3.5308514
tokens,5,-5.6900535,2.430933,1.2177722,0.55976397,-7.2719765,-5.9652834,-5.9213037,3.0761924,1.190465,1.4202467,0.8501087,1.5366799,-3.9287503
tokens,6,-9.040403,2.1898901,0.5571908,-0.30847853,-10.125862,-9.226127,-9.031938,-9.527319,5.255866,4.0392375,0.97550935,0.6622617,-5.0846457
tokens,7,-1.9681536,2.015287,1.0080632,2.040575,-1.6986483,-1.8564695,-1.7523334,-6.2049317,-4.583125,5.9395213,0.4376173,1.9292321,-5.481027
tokens,8,-3.0616055,3.1308985,3.4026194,1.1056746,-5.2597837,-4.4153066,-4.562372,-9.127367,-4.776045,-4.005325,3.2024286,3.225603,-8.340316
tokens,9,-6.133004,2.8561625,3.9343204,1.8819077,-8.32406,-7.5384216,-6.431934,-7.4417734,-3.9697819,-4.0074234,-6.8065953,6.1224437,-7.1582904
tokens,<BOS>,-1.0199032,-4.777008,-2.829542,-2.3441265,-1.7505836,-2.6044633,-3.016804,-3.870071,-4.3609004,-3.5031602,-3.3699343,-3.2310827,3.7757933
tokens,<EOS>,-3.145856,-6.872859,-4.957378,0.84839284,-5.097191,-4.4520717,-5.2380486,-6.5467105,-4.7496347,-4.8847756,-6.915305,-8.192441,5.7944736
tokens,<pad>,-0.59100556,-0.25324258,0.19429296,10.313711,-0.8404083,-0.75097454,-0.3874549,-0.7034966,0.23199712,0.7269624,-0.070260376,-0.66012126,-8.507919
tokens,_,-0.7976134,0.42666525,0.16403985,0.099740915,-0.7256387,-0.5838741,-0.6293483,-0.718168,-0.22258423,-0.23108663,0.8252552,-0.10468227,0.61404324
tokens,_,-0.62640953,0.6436338,0.10518615,0.1424558,0.13955227,-0.45705795,-0.39771,-0.2223986,-0.41667175,0.0543936,0.5219654,0.36911952,0.689808
